"","13WT_S76_L005_R1_001","412TG26K15OE_S70_L005_R1_001","413TG26_S67_L005_R1_001","435TG26K15OE_S71_L005_R1_001","441TG26_S68_L005_R1_001","443TG26K15OE_S72_L005_R1_001","49K15OE_S73_L005_R1_001","500K15OE_S75_L005_R1_001","50K150E_S74_L005_R1_001","649TG26_S69_L005_R1_001","964WT_S77_L005_R1_001","974WT_S78_L005_R1_001"
"Mitd1",7.10432580421402,7.02104338704928,5.68140636079972,7.2141024489781,5.37655672131656,5.90904566341613,7.6348787190976,8.07133984965358,7.86894261387892,8.54707106014829,7.51896309458505,5.48684876543409
"Mrpl30",36.4013517988583,28.5665370235993,32.2751789819749,34.2571800429007,36.8573498290209,31.37610841898,33.2723952096596,40.0235042282318,40.9953215276013,35.0482825869331,34.2646931091935,45.4117312828612
"Lyg2",0,0,0,0.0167860668058746,0,0,0,0,0,0,0,0.0298864395684942
"Lyg1",0,0,0,0,0,0,0,0,0,0,0,0
"Txndc9",8.31844683570082,8.52339158240075,8.63928674849677,8.75585496005123,8.15980855278248,8.98979110691086,7.98262078838495,7.29057425505186,8.90780512040951,8.72950011348522,7.4958105880341,7.3277570165504
"Eif5b",16.9640425977418,16.5317947346323,18.6524223180243,15.8534529990553,15.9898386896208,15.1964794409709,15.5991655325469,16.1463433966199,16.8789592808373,18.29519284129,15.4837314828045,15.8230624594494
"Rev1",5.03001474736634,5.17796956693968,4.25469797177268,5.10980161822451,4.75386356164689,5.61640396813314,5.38403440524531,5.45936485941473,4.69894068200691,4.7153600890298,6.56450564912082,4.98932440576709
"Aff3",1.74420584801856,0.529928192574345,0.652322739008965,1.3235707464416,1.31596153057727,1.36236068190779,1.02265707546069,0.883278948815786,0.625077149873066,1.72714065209975,0.863392204741176,0.750751916704393
"Lonrf2",0.0146362467588566,0.0526424359193944,0.0821080543795443,0,0.0258579004281015,0.0486063360580736,0.00875919927502336,0.0180077982030178,0.0396844038164647,0.0431043198613119,0,0
"Chst10",0.238243747337977,0.354999485536582,0.584730311116268,0.248384275480835,0.364785141852116,0.192147861440767,0.142579207179524,0.146562346067203,0.167951929226707,0.327430677257916,0.177491712548459,0.159694582189331
"Nms",0,0,0,0,0,0,0,0,0,0,0,0
"Pdcl3",26.7875487976259,21.1493917743103,22.3886488861566,20.485377453513,20.7001587147502,20.2924492999361,19.6806525867917,22.8028072528399,21.683065097977,25.1636795416697,21.3421019469762,17.203307323292
"Mir6349",0,0,0,0,0,0,0,0,0,0,0,0
"Npas2",0.328876114522065,0.164414957242986,0.236853745502811,0.113261777079638,0.17797205167855,0.160243096212234,0.202138430542244,0.229657586245352,0.385603288375486,1.11688998755154,0.173189971925965,0.128325793630463
"Rpl31",1.749475364281,1.79781931166379,1.78821742414732,1.27091826475636,1.1525029251462,1.23795145357895,0.674332513700382,1.13096302305601,1.86523665669898,1.5718800378475,1.39342272140612,1.40659466419253
"Tbc1d8",2.05900239913268,2.71798489052984,2.40642124851921,2.41424405210078,2.77998934095659,1.85837228948092,2.37429550990597,1.88453291735075,2.02430868003112,3.31950196373416,2.609359162516,1.9679402433234
"Cnot11",11.7236128505876,10.1421536532752,9.01929486981012,10.0597636496507,10.5737659256902,10.0215202305819,10.2116300002926,11.1322064163854,11.8239292599925,10.5526436540991,9.18670763721737,9.72987684256315
"Snord89",0.395256514865506,0,0,0,0,0.750074067376413,0,0.486306337642134,0,0.776030609701703,0,0
"Rnf149",9.31142504617425,9.60010424132012,10.3188049191118,9.28337080007717,14.095310793098,7.98055387134222,9.81127123428951,12.4141980209763,13.7408797112768,11.9729981454922,9.8850296461296,15.5839241460729
"Creg2",0.589442721254854,0.250193249875227,0.0898565683921682,0.393359577579568,0.075461608595431,0.182377036558155,0.306745678353465,0.701575930455957,0.222358578432079,0.270453157821545,0.550754756893074,0.739992160545383
"Rfx8",0.0743082247947152,0.0954520168438447,0.0260539120053092,0.107598688225656,0.218800934122452,0.0176267405833457,0.0444704547192936,0.114281989345902,0.0805910872704766,0.0729468773119601,0.0212921789014862,0.0191572077634048
"Gm3646",0,0,0,0,0.121894670820308,0,0,0,0,0.101597322161504,0,0
"1700066B17Rik",0.0699700798443646,0,0,0,0.0824108979745582,0,0,0,0,0,0,0
"Map4k4",65.0912186727058,67.3053357470725,58.579870447826,62.4771224836218,64.7319670184168,53.4939415426946,63.57920216898,51.3216807862713,53.1248245181012,66.0600278302149,59.5781825438976,44.5291240379376
"Gm16894",0.0433031613022816,0,0.0607317296161053,0,0,0.123263920163257,0,0.159834950134128,0,0,0.0496321186514831,0.0446554959519926
"Il1r2",0,0.0284083383463824,0.193853511944265,0.352257610262565,0.358156290974252,0.0262302687252168,0.0661762719037107,0.0680249936582747,0,0.189965826333229,0.190108740191841,0.0855232489437715
"Il1r1",7.40130580626607,10.1537438374505,9.16932116651595,8.18904018432403,8.07412384507479,6.58858506015027,6.75668279250439,4.91174230277122,6.52251600054006,10.3299152976023,6.29250490673516,4.41357716098303
"Il1rl2",4.53470705157493,5.65859135751202,4.24879180394273,5.87102586010761,5.34098690473268,5.29706152914901,4.76632053145249,3.49292644359781,4.21553379568647,4.69478620648769,4.38946457353716,3.55636369761669
"Il1rl1",0.0160009097318508,0.0493292076712376,0.0299212311286927,0.0679635699386862,0.150767224201517,0.005060792587811,0.00638392976159828,0.0131245465800633,0.0115692057522935,0.246088374509196,0.00611317223700438,0.00550020320511192
"Il18r1",0.0932544130450305,0.207634590080733,0.56674479158171,0.180043820498902,0.796305428515094,0.0442419759464858,0.0651104754308838,0.133858845500324,0.12642400220217,0.640821762623368,0.151418967297748,0.0801389155549249
"Il18rap",0.0227985962757359,0.117142994694839,0.0426327052653862,0.132049934414796,0.161113389822219,0.021632326344871,0.0454801132330677,0.0654509245589127,0.00824208296895854,0.134285517653434,0.1567842995405,0.0783686142908767
"Slc9a4",0.0777689427469547,0.179815416346332,0.708949986539025,0.0675658952751374,0.240440586947749,0.046119153802579,0.069812330799519,0.0837230691178766,0.147602723938602,0.372177945469184,0.0222838083741353,0.170419953939237
"Slc9a2",2.45708558940441,2.62335918036332,4.11730873945911,1.5894910714125,4.42237215832955,1.80657690490632,2.24071000017053,3.93917879108118,4.15299046913421,3.64421130573634,2.97468746175931,6.61425495638883
"Mfsd9",4.17276516137836,1.92599881702682,3.20714399050125,2.41687408831741,3.95674278076769,2.57243041508218,3.51305305364978,6.51175294623221,7.46592559739187,3.33259845587635,3.72883336092018,9.2139362212315
"Tmem182",28.9503759008607,19.7174604137285,18.9223667483815,13.2731228541138,15.5715993262329,18.945529568596,24.5885908393174,17.3091334228282,15.9564470234429,14.57606398843,18.3003946397811,13.8435296976429
"4930448I06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"Pou3f3os",1.02071737355378,1.11885147948829,3.8174230044409,0.86709565603093,2.72499331874116,1.42046993711943,1.71040210458822,3.09775355736143,2.95205447877204,4.14167252137502,2.18381322066526,5.33314208798082
"Pou3f3",4.12284537046396,4.84736743502031,9.21750672772687,2.12107074700706,7.51235583214163,2.99148338881846,5.28304357631295,7.549175797523,8.65354690338995,8.72553215888818,5.65660366377604,10.6039896758272
"2900092D14Rik",0.758514086253692,0.913866546340224,1.63238167439107,0.302988210420715,1.72514640068389,0.533579616391316,0.970492148045126,1.4320446394629,2.17008735522403,2.06695657290137,0.764449928881238,1.99596392043922
"2610207O16Rik",0.402973019494117,0.496930239534116,1.01728940584721,0.0933611177662962,0.664471383452132,0.458830557484053,1.1575823354263,1.09076085275915,1.04890786035327,0.870298970099307,0.738991024780434,0.74800377384227
"Mrps9",15.7361674071966,12.8345629413711,15.38631307995,13.406235432203,16.3445377145736,13.7386716597465,18.6155391848206,19.1678037098834,21.1274731956429,14.7538786388531,17.1057674049995,20.9257731030849
"Gpr45",0.00962541771952269,0.0197828014184134,0,0,0.0113368359648939,0,0.0115208431915268,0.0118426931964665,0,0.0188981547440311,0.0220644340948044,0
"Tgfbrap1",19.5766883307132,19.3317049642572,17.1528644224191,18.7763402494175,18.2373620785345,18.836231630957,19.9627212770249,18.3990288372708,20.1550480082358,18.1379288657582,19.7619717503863,20.4163669591216
"AI597479",15.5838770541419,13.5074129707865,13.3849429335924,15.3009878888437,11.8482889406199,17.0607677153239,15.423799597464,14.0563210500079,13.9874609089633,14.0639553741456,14.5355921919316,10.5954819912149
"Fhl2",135.877263764457,135.670499313648,115.92981000812,108.176140935275,128.958165346829,109.544359188807,141.525829956392,76.1062168762688,97.4589892573205,142.718368789828,89.9934192329961,63.9259002051361
"Nck2",23.4974656783289,18.079127947072,16.9749451912068,16.6884596080441,17.7721551535858,19.868989025119,21.6983768251977,17.0331642498973,19.5015910277928,19.1239110790814,20.317726029238,16.9549918078999
"1500015O10Rik",0.167360866654764,0.55895325178828,0.528119837945456,0.387743020632996,1.72478213835266,0.357298795608359,0.300476045400632,0.154435120737705,0.31764505117868,0.657179074882523,0.143866073658691,0.129440592995978
"Uxs1",11.1785928036389,10.1875945134998,10.8506395208176,13.0856361927639,11.8495517767029,10.8858730443465,12.8869251205554,11.2200844646808,12.506613701515,11.6380014080443,10.0138988657821,10.4659329823827
"Tpp2",13.0906509156532,12.6557589121415,13.0577790863348,13.9144614672542,13.9309693482998,11.7764371374213,11.7848139845493,12.1632024797488,13.902785973526,13.7687427062261,14.445156432628,11.0435183493063
"Mettl21c",0,0.0351572806054677,0,0,0,0,0,0,0.0371045521503115,0,0,0
"Tex30",3.28953406205854,2.08258945841116,2.92462885751297,1.87128153435924,2.87122174421558,1.83931206087086,3.69122351424967,3.18002057310335,3.34468939264824,3.05627233006631,3.40001591944682,3.69514521286227
"Kdelc1",12.4060203185669,12.3381178398842,10.941746177789,12.6859038613726,10.7894092299626,11.8927406345465,10.8497193742855,9.87427859752884,10.7501020025162,12.6495660743201,10.499499578788,7.88050370990318
"Bivm",4.55712719967589,3.78493575611549,4.11492757518745,4.73663225681131,4.53409944695084,4.09694614510695,4.33372115438649,4.74921512711616,4.60391537473459,4.87197710414519,3.67291576682037,4.16297766015181
"Ercc5",7.68098732603727,7.36004080002912,7.36786439252384,7.95317984790138,7.25698858810128,7.16498432689613,7.62984360271172,8.62957266183017,7.80788962707735,7.20373152507137,7.99651407123149,6.70741139646393
"Mettl21e",0,0,0,0,0,0,0.0139800234892467,0,0,0.0114660291279409,0,0
"Gulp1",15.5682722310164,17.7946165809694,15.2156246858963,19.5818042819272,15.1454947678848,17.4727435217976,12.9406632348482,9.63102248923122,15.2056100478403,18.9107916149789,11.3615524514651,9.08937411355094
"4930521E06Rik",0.0820179081619373,0,0,0.190019758455905,0.0483004269585987,0,0.0490843871073881,0.0504556244352766,0,0,0,0.0845792837236415
"Col3a1",1.81630456004336,20.0922721293154,21.5679940144597,14.4960418213429,46.0410017380602,7.17868335044237,2.1579839637328,0.76407081302436,2.61443049107136,22.8057320424433,0.443905958406255,0.564662486196691
"Col5a2",12.0364720888189,15.7282990717749,13.3282597469337,12.5962848317382,19.2968201008373,10.8984684785917,11.8184519117941,9.11491724548718,8.31495344854124,15.0470164916356,7.89886727501848,5.64145740334279
"Wdr75",7.31133758508491,7.22102547026941,7.04213701215477,7.77742432503978,7.63960382540874,6.39745408614538,7.57632172667904,7.26294419273341,8.79343792958875,8.51791637831081,8.78750721891354,6.45418944555752
"Slc40a1",3.97922742243889,4.37158941048141,7.30742857427014,5.67917336670328,10.9788871086295,4.21372970158087,4.34178995780085,8.19584444303152,8.21409158718319,6.34508341115866,4.48521638398172,7.33414995439226
"Gm4776",0,0,0,0,0,0,0,0,0,0,0,0
"Dnah7b",0.0452436828998509,0.0712906766490803,0.0296115252536393,0.0628925600929311,0.120786357528225,0.0286194846295595,0.0758142189564187,0.100198529382671,0.130850929161352,0.0444148059619825,0.110626680442858,0.11508632687871
"Slc39a10",11.9303569943541,12.7218047847511,11.7429041007602,14.2105745868676,11.5729419701132,11.1495085568512,11.1601927283855,9.60143784708159,11.4120618438843,14.1820728013275,11.2190597961066,8.85842261827265
"Mir6350",0,0,0,0,0,0,0,0,0,0,0,0
"Tmeff2",6.79879085797709,5.99183669675647,5.91460476191205,4.80794378055344,5.01951229523205,6.18704401428007,6.40619608265356,3.13513933036376,3.82560267516338,2.23930965093618,3.85159510527035,3.47686969290905
"9330175M20Rik",0,0,0,0,0,0.027628120036592,0,0,0,0,0,0
"Sdpr",134.837199394273,107.106223810376,99.7979961656719,107.352144586514,73.6832736579963,96.0440994272905,100.033049044512,126.185272164188,111.337048715236,86.4975656505975,121.187694513598,89.0449591621434
"Nabp1",4.8308201108615,3.9687589808223,4.70035339912554,5.48988374033652,8.14143010688194,4.21103950511219,4.71656337931902,9.08457251460021,6.80111536338236,6.464460762494,4.99668468935512,8.78882470329565
"Myo1b",22.3895254799038,31.4105706724609,26.5953053875687,24.3177720074608,34.1040205253994,27.4395292754002,21.4651571463204,12.0320637902275,16.9699024056575,40.6816347249364,24.7179737653114,14.9754543173261
"Stat4",0.0872454836569953,0.192120798746417,0.104879887307518,0.0433137959982515,0.293594007544384,0.0354781762831514,0.0596718614146845,0.10734302924137,0.0135174584485872,0.440470912987347,0.114282073942898,0.128528733736362
"Stat1",23.7173096128763,43.2777590932772,26.676559640985,33.2519321790714,23.8082868570883,28.0592961563864,22.2103185911334,17.9232395538755,19.6888419890625,42.6159034931148,60.171474953864,26.5825929980628
"Gls",19.99880766146,21.7753499090806,23.9346609820377,19.4243872052621,26.8744943260327,18.0717057189477,22.2738353409044,23.3784285938537,27.3301416561694,26.3016021508797,20.3736035328232,25.4798283568833
"Nab1",24.6452691315019,27.5625202725976,27.6925228232531,28.0839343482059,22.206918706925,29.1908247160517,23.7647732668552,21.9849078560866,24.9154442367256,26.6812379476332,28.0798978830528,20.384654644472
"Tmem194b",2.99947754769475,3.08236330173405,2.41040906590073,3.19562397558814,3.05573490789753,3.04339127337672,3.41979631164868,2.22233685822908,2.89691003152568,3.34214479139947,2.99872171918398,1.96426290561723
"Mfsd6",17.0151212410081,19.0699127748132,18.4940827973286,20.3186360091239,16.4629110718968,19.85294431355,14.2162258646472,13.4030898417125,13.3645684972687,18.4585613520157,17.6203255095305,13.2421199996058
"Inpp1",8.46125220323138,6.49977656974997,6.4327020621902,7.06002666824487,7.72093487940558,6.22003359930914,7.79611692091336,6.72550151505757,5.36062474516135,7.03151974089356,7.36944636161925,5.83139356946933
"Hibch",12.6245487547359,8.20080708095004,10.2442024903504,10.2041948458134,9.34783333574795,7.96513512275598,12.8139631849608,14.7815436923924,18.9653908424068,10.2313988718066,11.1958874974951,18.685023065011
"1700019D03Rik",0,0,0,0.0516060854799311,0,0,0.10664377630526,0.109623011362975,0.144947998687908,0.131199419625828,0,0.183762184780861
"Mstn",0,0,0,0,0,0,0,0,0,0,0,0
"1700019A02Rik",0.118513915143086,0.121788857217027,0,0,0.209378884327705,0.0562256477937662,0,0.0729071702366198,0.0642672147292477,0,0,0
"Pms1",1.29978082974254,1.22228985265385,0.997443495912826,1.00851575762661,1.05428832943492,1.0704027284936,0.998016805581507,1.26728542641,1.38308136569795,1.3843054275372,1.78488892441502,1.21392207609694
"Ormdl1",5.43424179159618,5.41894440153571,5.617257301253,5.40907815132227,4.85960904605663,4.81250122102179,5.61300972350781,5.47265864473331,6.701371557973,6.36210576772783,5.35188028726415,5.52092878121959
"Osgepl1",4.98059750164886,3.41215221999568,4.04123339784456,5.12848395857263,4.49513988952136,4.39989518413252,5.7329656571868,5.94008080215986,6.85044938020743,5.02048359517342,5.18361212085489,6.02168009820428
"Asnsd1",12.1260555203497,10.1784214521446,10.9038075632375,11.685164667258,12.2392332518947,10.1487294267748,10.835348303841,11.2129257359861,12.2767749650357,11.5155696985097,10.6373702947638,11.2809438017101
"Dnah7a",0,0.00622242613062873,0,0,0.0106975684870821,0.0143633805274981,0.00724746654486532,0,0.00656707034472593,0.00297208594002445,0,0.00312210035257575
"Stk17b",5.73519855798137,5.71896769619619,5.57957481016688,5.7639809799955,7.87629964199187,6.20538701439321,4.89744788092282,4.1975446971466,4.7204053556838,5.86378955817617,6.56043340161718,4.79222402867356
"Hecw2",16.6200238092997,24.7161266131388,22.1690424721371,26.1107669045214,24.9418393229405,26.0062075202671,17.5661042684205,26.1313925876865,15.6681190048081,23.668796657379,32.1092219679021,17.8962869065582
"Mir7681",0,0,0,0,1.21556074512473,0,1.23529040886927,0,0,0.506575536888612,0,0.532144660094578
"Ccdc150",0.146391301802039,0.0702037423595391,0.0821242301191778,0.079137464416033,0.0459786570259947,0.157422952412334,0.128493564988765,0.396249608449146,0.317537774903375,0.067064373677925,0.100672240668966,0.191219830577721
"Gtf3c3",5.65039246775122,4.84089429850314,4.10966864909036,4.95562677218996,5.24248494403213,4.52840057582126,4.72082364574198,4.59409794109315,6.30246439552812,5.23129852270463,5.41338591705008,4.47532773707493
"Pgap1",1.02552233859802,1.41116319447748,1.9800874612221,1.16355893118585,1.68356139876809,0.919742962662522,0.992062322880545,1.70682997605184,1.77499984252019,1.56181753579345,1.6181975457789,2.06439331224893
"Ankrd44",25.0396933388055,22.5913470484487,19.7144096378935,29.2864703196607,22.086778333729,24.2755241649465,26.276679107752,25.1420376560983,23.4226050869976,21.7771378033913,31.8550415943082,19.9559447646152
"Sf3b1",54.0357984212256,60.3393657115281,52.2088244771225,58.3059407623053,52.977321959224,56.3565987896535,56.7607063789142,59.8157580805136,62.1453481875715,59.9858750436422,58.6317341160616,47.6779611078245
"Coq10b",20.0242013728401,24.587293894456,28.9254049037593,27.3932725015347,28.2054983744696,29.0693736798627,21.4525678853603,25.3491036956518,25.1585563839168,24.8768635264676,22.7788226678335,26.3757055530778
"Hspd1",47.0799323045419,28.1608008527295,35.5950959043375,32.7963754677515,34.4339377456861,34.4976175053129,42.201164791508,75.0379854573089,58.542582262516,34.4871064478714,39.0782700250262,74.7229681886493
"Hspe1",13.061992639696,9.14748494753512,12.1449225233082,11.3202786570743,10.5411908366285,9.54781781597892,9.49629501818249,22.1421354357684,16.2126601344904,11.6354068629103,11.0342281286348,19.0574306396371
"Mob4",29.7522138553504,24.4135590144129,26.8283382644903,27.2613803147806,23.52148753942,25.0367079623318,24.6585996267279,26.1724357765985,28.9597484512275,29.6846811425174,23.808664305979,20.7705890258572
"Rftn2",6.80215387470665,6.32538392360189,6.2512378641683,5.15162381058637,4.83314359378213,6.24320354720242,5.58905062032471,3.95448015364491,4.26413669045367,5.18922971084809,5.65320092705402,3.28319937185665
