ID_REF	GSM356334	GSM356337	GSM356335	GSM356336
ENSMUSG00000042032_at	9.454684	9.523738	10.096004	9.665476
ENSMUSG00000042041_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042042_at	8.788197	8.637866	7.891011	8.442513
ENSMUSG00000042043_at	11.080075	11.085069	11.118277	10.834877
ENSMUSG00000042045_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042046_at	6.431774	7.248806	6.730942	6.359925
ENSMUSG00000042050_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042063_at	6.218711	6.089691	3.416496	6.417886
ENSMUSG00000042066_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042073_at	11.260275	11.245427	10.279298	11.295689
ENSMUSG00000042078_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042082_at	10.815031	10.519236	10.768821	11.449639
ENSMUSG00000042092_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042093_at	6.437488	6.327831	6.103648	7.812614
ENSMUSG00000042096_at	10.306584	10.739193	9.989181	10.554338
ENSMUSG00000042097_at	2.35016	2.569395	2.68542	2.569395
ENSMUSG00000042099_at	7.117939	7.008902	5.980624	6.550055
ENSMUSG00000042102_at	9.51189	9.373179	8.495901	9.409507
ENSMUSG00000042105_at	7.721792	7.704852	7.437324	7.849166
ENSMUSG00000042106_at	4.746031	4.746031	4.746031	4.746031
ENSMUSG00000042109_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042111_at	6.872333	6.859785	6.792679	6.679868
ENSMUSG00000042115_at	6.132047	6.839036	6.432701	7.207117
ENSMUSG00000042116_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042118_at	10.560657	10.297719	10.16158	10.963937
ENSMUSG00000042121_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042124_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042129_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042133_at	4.535154	4.535154	5.01605	4.535154
ENSMUSG00000042138_at	3.459596	2.514991	2.321928	2.514991
ENSMUSG00000042148_at	5.574004	5.331911	5.269	5.464676
ENSMUSG00000042150_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042155_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042157_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042178_at	6.244788	6.534878	6.241733	6.358926
ENSMUSG00000042179_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042184_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042185_at	3.757739	3.757739	4.948083	3.757739
ENSMUSG00000042189_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042190_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042195_at	6.029887	6.29622	6.016544	5.933454
ENSMUSG00000042197_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042198_at	8.736048	8.675791	8.417003	8.530641
ENSMUSG00000042200_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042203_at	5.414305	5.548324	5.694151	5.548324
ENSMUSG00000042207_at	6.790447	7.351971	7.655569	7.205763
ENSMUSG00000042208_at	4.872135	4.872135	4.775831	4.872135
ENSMUSG00000042210_at	9.663063	9.747167	7.826765	9.513775
ENSMUSG00000042211_at	7.393387	7.597217	8.0231	7.531004
ENSMUSG00000042212_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042213_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042215_at	6.964415	6.962272	7.569225	6.947544
ENSMUSG00000042216_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042225_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042228_at	5.05809	5.05809	5.05809	5.05809
ENSMUSG00000042229_at	8.144591	8.418322	8.384357	8.558487
ENSMUSG00000042240_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042246_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042248_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042249_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042254_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042258_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042262_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042265_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042271_at	9.633837	9.397234	8.575057	9.905898
ENSMUSG00000042272_at	9.100433	9.325024	9.058996	9.034545
ENSMUSG00000042275_at	7.496448	6.962598	6.989673	6.989221
ENSMUSG00000042279_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042284_at	6.760669	6.760912	7.197442	7.279072
ENSMUSG00000042286_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042289_at	8.017307	7.966685	7.334088	7.473337
ENSMUSG00000042293_at	7.465216	7.509086	7.125924	7.8751
ENSMUSG00000042298_at	3.460708	3.460708	3.460708	3.465277
ENSMUSG00000042302_at	6.51409	6.434786	6.788612	6.51409
ENSMUSG00000042303_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042305_at	7.730598	7.676462	8.101835	8.199816
ENSMUSG00000042306_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042308_at	2.603772	2.579191	3.818763	2.603772
ENSMUSG00000042312_at	7.510152	7.885264	7.364858	6.57956
ENSMUSG00000042320_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042323_at	8.138059	8.435962	8.133253	8.211533
ENSMUSG00000042328_at	6.701111	7.166472	7.38843	6.65045
ENSMUSG00000042333_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042340_at	4.528456	4.555582	4.087902	4.546406
ENSMUSG00000042345_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042349_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042350_at	5.694103	5.694103	5.694103	5.694103
ENSMUSG00000042351_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042354_at	7.562061	7.455338	8.178508	7.579678
ENSMUSG00000042357_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042359_at	6.651785	6.651517	5.884159	6.795748
ENSMUSG00000042360_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042363_at	7.772234	7.918712	8.61436	8.574212
ENSMUSG00000042364_at	6.402971	6.402971	6.402971	6.403125
ENSMUSG00000042367_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042369_at	8.269408	8.269408	8.269408	8.269408
ENSMUSG00000042371_at	11.472282	11.770026	11.339633	11.142168
ENSMUSG00000042372_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042377_at	2.411942	2.411942	2.411942	2.411942
ENSMUSG00000042379_at	6.371705	7.017775	5.472483	6.371705
ENSMUSG00000042380_at	7.524176	7.54162	7.524176	7.505485
ENSMUSG00000042385_at	2.321928	2.321928	2.412555	2.321928
ENSMUSG00000042386_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042388_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042389_at	4.294996	4.294996	4.294996	4.294996
ENSMUSG00000042390_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042396_at	10.235172	10.005148	10.54599	10.052554
ENSMUSG00000042401_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042404_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042406_at	8.965482	8.815743	9.91837	8.807562
ENSMUSG00000042408_at	3.766377	3.951538	3.951538	4.362061
ENSMUSG00000042410_at	8.570707	9.193368	8.410229	9.662789
ENSMUSG00000042417_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042419_at	2.37914	2.37914	2.474493	2.37914
ENSMUSG00000042423_at	4.389828	4.389828	4.736235	4.389828
ENSMUSG00000042426_at	2.423133	2.423133	2.423133	2.423133
ENSMUSG00000042428_at	4.511323	4.49581	3.772237	4.545147
ENSMUSG00000042429_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042436_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042439_at	3.091379	3.091379	3.091379	3.091379
ENSMUSG00000042444_at	9.844177	9.981081	9.443163	9.898489
ENSMUSG00000042446_at	3.550462	3.5932	3.550462	3.507723
ENSMUSG00000042447_at	6.362145	6.362145	6.362145	6.362145
ENSMUSG00000042448_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042451_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042459_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042460_at	8.01382	7.553668	7.295487	8.913678
ENSMUSG00000042462_at	7.523434	7.31725	7.035604	7.268232
ENSMUSG00000042464_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042472_at	6.226573	6.226573	6.348171	6.117074
ENSMUSG00000042474_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042476_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042477_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042485_at	2.54209	2.54209	2.54209	2.54209
ENSMUSG00000042487_at	2.321928	2.321928	2.321928	2.492215
ENSMUSG00000042489_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042492_at	8.563379	8.758965	8.128736	7.975224
ENSMUSG00000042494_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042496_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042499_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042500_at	4.097018	4.375275	4.540907	4.110565
ENSMUSG00000042501_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042502_at	6.800948	6.806347	6.800948	6.795036
ENSMUSG00000042505_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042506_at	5.349499	5.349499	6.129464	5.349499
ENSMUSG00000042507_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042508_at	6.409127	6.580555	6.409127	6.264897
ENSMUSG00000042510_at	3.991672	3.516457	3.516457	3.516457
ENSMUSG00000042514_at	5.014732	6.433306	4.271168	5.014732
ENSMUSG00000042515_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042520_at	8.555959	8.48456	8.406118	8.587025
ENSMUSG00000042523_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042524_at	9.227079	9.629377	10.037378	9.221508
ENSMUSG00000042525_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042529_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042532_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042535_at	5.965239	5.965239	5.965239	5.965239
ENSMUSG00000042540_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042541_at	10.287044	10.252218	10.376694	9.973125
ENSMUSG00000042548_at	3.83594	3.83594	5.12551	3.619465
ENSMUSG00000042549_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042554_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042557_at	5.342103	5.850398	6.006397	5.309726
ENSMUSG00000042558_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042569_at	7.800891	7.701245	5.81703	8.153073
ENSMUSG00000042570_at	2.926017	2.926017	2.926017	2.926017
ENSMUSG00000042572_at	7.129332	6.843424	7.069728	7.028681
ENSMUSG00000042579_at	4.722013	5.683194	2.321928	4.722013
ENSMUSG00000042581_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042589_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042590_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042594_at	4.252678	4.196912	4.400272	4.252678
ENSMUSG00000042595_at	2.321928	2.321928	3.489764	2.321928
ENSMUSG00000042596_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042599_at	6.363344	6.036349	6.036349	6.343699
ENSMUSG00000042604_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042605_at	8.244173	8.335923	7.955164	8.638174
ENSMUSG00000042606_at	3.771613	3.47458	3.347371	3.953702
ENSMUSG00000042607_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042608_at	6.364508	6.320909	6.320909	6.320909
ENSMUSG00000042613_at	9.824832	10.08973	10.032852	8.939736
ENSMUSG00000042616_at	3.421177	3.421177	3.312152	3.425771
ENSMUSG00000042622_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042625_at	4.923959	4.923959	4.999691	4.898286
ENSMUSG00000042626_at	6.040511	5.2025	5.440479	5.440479
ENSMUSG00000042628_at	5.77938	5.751391	6.573335	6.36395
ENSMUSG00000042632_at	3.247348	3.247348	3.247348	3.668223
ENSMUSG00000042638_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042642_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042644_at	2.321928	2.321928	3.483075	2.321928
ENSMUSG00000042647_at	4.116113	4.666472	4.598641	4.598641
ENSMUSG00000042650_at	7.313084	6.931769	7.732113	8.064928
ENSMUSG00000042655_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042659_at	2.384879	2.384879	7.08089	2.384879
ENSMUSG00000042660_at	6.804927	6.806097	6.466742	7.265429
ENSMUSG00000042662_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042671_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042672_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042675_at	9.152743	9.500282	10.348641	9.404122
ENSMUSG00000042677_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042678_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042680_at	7.306397	7.306397	7.184753	7.397223
ENSMUSG00000042684_at	7.756985	6.752731	6.277441	6.991997
ENSMUSG00000042686_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042688_at	7.181583	6.892928	8.609718	6.892928
ENSMUSG00000042694_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042699_at	7.352324	6.954556	7.440221	7.459871
ENSMUSG00000042700_at	6.731543	6.707789	5.558295	8.312616
ENSMUSG00000042705_at	7.262039	7.262039	7.262039	7.273376
ENSMUSG00000042707_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042708_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042709_at	5.873027	5.846157	5.873027	6.449744
ENSMUSG00000042712_at	9.948022	10.119898	10.6338	9.344614
ENSMUSG00000042717_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042718_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042719_at	4.974275	5.357926	5.357926	5.453398
ENSMUSG00000042726_at	5.552262	5.737383	6.863772	5.504494
ENSMUSG00000042729_at	7.480047	7.474028	7.688482	7.955545
ENSMUSG00000042730_at	10.744849	10.903666	10.041094	10.746106
ENSMUSG00000042734_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042742_at	7.95732	7.766781	7.783756	7.660374
ENSMUSG00000042743_at	3.357655	3.631443	4.423738	4.494331
ENSMUSG00000042744_at	5.798438	5.961653	5.554561	5.798438
ENSMUSG00000042745_at	8.95565	8.70522	7.69622	8.357082
ENSMUSG00000042747_at	9.500188	9.428566	9.084464	9.402785
ENSMUSG00000042750_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042751_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042757_at	2.321928	2.321928	2.757544	3.061373
ENSMUSG00000042759_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042763_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042766_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042770_at	9.15616	9.159324	9.520083	8.678253
ENSMUSG00000042772_at	6.550872	6.592206	6.485629	5.615447
ENSMUSG00000042784_at	2.321928	2.321928	2.333578	2.321928
ENSMUSG00000042787_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042790_at	3.816224	3.816224	3.816224	3.816224
ENSMUSG00000042793_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042797_at	8.056215	7.771544	7.00473	8.238437
ENSMUSG00000042800_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042804_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042810_at	3.258392	3.258392	3.258392	3.258392
ENSMUSG00000042812_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042821_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042826_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042831_at	7.60023	7.48227	7.452574	6.92905
ENSMUSG00000042840_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042842_at	7.638815	6.846595	6.308249	6.308249
ENSMUSG00000042845_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042846_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042851_at	5.598971	5.51436	4.934988	5.51436
ENSMUSG00000042854_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042873_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042878_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042888_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042903_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042918_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042922_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042924_at	4.916666	5.024424	5.050703	4.444394
ENSMUSG00000042942_at	6.868563	6.957119	6.618877	7.399071
ENSMUSG00000042943_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042961_at	2.930043	2.930043	3.541965	2.930043
ENSMUSG00000042962_at	11.082266	10.790475	10.076837	10.823911
ENSMUSG00000042969_at	5.321375	5.321375	5.285377	5.357373
ENSMUSG00000042973_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042978_at	8.142533	8.010561	8.376121	8.026934
ENSMUSG00000042985_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000042988_at	6.807974	6.956783	6.82029	7.539722
ENSMUSG00000042992_at	2.321928	2.321928	2.321928	2.815341
ENSMUSG00000043003_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043004_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043008_at	4.475685	4.482665	5.644342	4.482665
ENSMUSG00000043013_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043015_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043017_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043019_at	9.542257	9.277372	8.806693	9.689847
ENSMUSG00000043020_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043022_at	8.716228	8.94237	9.56406	8.928183
ENSMUSG00000043036_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043050_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043059_at	6.028069	5.640194	5.994529	5.640194
ENSMUSG00000043061_at	7.892895	7.742475	7.097727	7.834679
ENSMUSG00000043065_at	5.360154	5.276972	5.360154	5.443682
ENSMUSG00000043067_at	5.449423	5.830149	5.449423	5.449423
ENSMUSG00000043079_at	2.790344	2.790344	2.790344	2.790344
ENSMUSG00000043085_at	5.785053	5.764074	6.154712	6.348012
ENSMUSG00000043088_at	6.497655	6.497655	6.497655	6.497655
ENSMUSG00000043089_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043099_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043110_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043122_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043131_at	7.573551	7.469718	7.451188	7.791828
ENSMUSG00000043140_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043144_at	7.21465	7.572399	7.000407	7.025843
ENSMUSG00000043146_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043153_at	4.957341	4.88034	4.794631	4.88034
ENSMUSG00000043154_at	7.372597	6.836849	7.401759	7.541404
ENSMUSG00000043155_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043162_at	9.399683	9.177939	8.192833	9.200771
ENSMUSG00000043164_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043165_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043175_at	2.321928	2.321928	3.415378	2.321928
ENSMUSG00000043179_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043183_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043190_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043207_at	10.868952	11.009516	10.816872	10.913657
ENSMUSG00000043225_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043230_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043234_at	8.117385	8.060234	7.349527	7.865267
ENSMUSG00000043241_at	8.359738	8.525436	8.450974	8.075174
ENSMUSG00000043251_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043252_at	10.569768	10.29913	9.220508	10.852478
ENSMUSG00000043257_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043259_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043262_at	2.958057	2.814811	3.014892	3.129721
ENSMUSG00000043284_at	7.783685	7.796565	8.821367	7.948088
ENSMUSG00000043289_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043290_at	2.321928	2.533477	2.321928	2.321928
ENSMUSG00000043296_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043298_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043300_at	9.749972	8.829631	6.790142	7.757713
ENSMUSG00000043301_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043313_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043319_at	5.507912	5.847551	6.565199	6.204119
ENSMUSG00000043323_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043333_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043336_at	7.643397	7.127191	7.127191	7.088491
ENSMUSG00000043340_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043342_at	9.674051	9.615953	9.84633	8.717226
ENSMUSG00000043366_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043372_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043381_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043384_at	6.60342	6.86459	6.60342	6.347848
ENSMUSG00000043388_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043391_at	8.188925	8.515752	7.905165	8.412747
ENSMUSG00000043411_at	6.035936	6.035936	6.035936	6.035936
ENSMUSG00000043418_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043419_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043421_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043429_at	2.321928	2.358367	2.600204	2.563765
ENSMUSG00000043430_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043432_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043435_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043441_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043445_at	8.475602	8.742967	8.52436	8.947427
ENSMUSG00000043448_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043456_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043460_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043461_at	4.30244	4.430393	3.628322	4.253982
ENSMUSG00000043463_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043467_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043485_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043487_at	6.150644	6.150644	5.987178	7.929395
ENSMUSG00000043501_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043505_at	2.321928	4.02885	2.321928	2.321928
ENSMUSG00000043510_at	7.053211	7.080064	7.920482	7.820313
ENSMUSG00000043518_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043531_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043535_at	2.590002	2.590002	2.590002	2.590002
ENSMUSG00000043542_at	5.680276	5.680276	5.680276	5.680276
ENSMUSG00000043549_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043556_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043557_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043569_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043572_at	2.61412	2.61412	2.61412	2.61412
ENSMUSG00000043583_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043587_at	7.944366	8.323765	7.174267	7.697724
ENSMUSG00000043592_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043602_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043613_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043614_at	3.104389	4.868743	6.77896	4.868743
ENSMUSG00000043621_at	2.321928	2.321928	2.321928	3.248777
ENSMUSG00000043629_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043631_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043632_at	2.321928	2.321928	2.914804	2.321928
ENSMUSG00000043633_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043635_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043636_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043639_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043644_at	3.803636	4.571823	2.988485	3.803636
ENSMUSG00000043648_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043668_at	7.006883	7.556125	7.006883	7.006883
ENSMUSG00000043670_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043671_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043673_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043681_at	7.733133	8.315791	7.849942	7.570509
ENSMUSG00000043683_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043687_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043688_at	3.801362	3.413446	3.413446	3.413446
ENSMUSG00000043702_at	6.159458	5.930949	6.146503	6.36994
ENSMUSG00000043705_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043733_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043740_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043753_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043760_at	10.241796	10.330152	9.580006	9.974363
ENSMUSG00000043769_at	9.710721	9.77602	9.688752	9.521692
ENSMUSG00000043773_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043782_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043789_at	5.042251	5.042251	4.026804	5.070378
ENSMUSG00000043811_at	2.321928	2.321928	2.326029	2.321928
ENSMUSG00000043822_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043831_at	2.655582	2.655582	2.752466	2.655582
ENSMUSG00000043832_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043833_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043836_at	2.321928	2.321928	2.334759	2.321928
ENSMUSG00000043850_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043857_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043858_at	7.441545	7.441545	7.90014	7.437327
ENSMUSG00000043866_at	4.889156	4.889156	4.889156	4.889156
ENSMUSG00000043867_at	2.321928	2.321928	2.321928	2.321928
ENSMUSG00000043872_at	5.877289	5.406591	2.739689	4.924683
