GSM356334	GSM356337	GSM356335	GSM356336
Ttll9	2.321928	2.321928	2.321928	2.321928
Ttpal	2.321928	2.321928	2.321928	2.321928
Ttr	2.321928	2.321928	2.321928	2.758997
Ttyh1	2.321928	2.321928	2.321928	2.321928
Ttyh2	4.062904	4.086554	4.08774	4.237216
Ttyh3	2.908582	2.908582	2.908582	2.903232
Tub	2.321928	2.321928	2.321928	2.321928
Tuba3a	2.321928	2.321928	2.321928	2.321928
Tuba4a	10.659078	10.718464	10.718265	10.605428
Tuba8	2.321928	2.321928	2.321928	2.321928
Tubb2a	9.430971	8.711775	9.290167	8.773502
Tubb3	2.321928	2.321928	2.321928	2.321928
Tubb4a	2.321928	2.321928	2.321928	2.321928
Tubb5	9.509948	8.747129	9.388785	8.658872
Tubb6	2.321928	2.321928	2.321928	2.321928
Tubd1	2.406205	2.406205	2.406205	2.406205
Tube1	2.321928	2.321928	2.321928	2.321928
Tubg1	7.055483	6.932109	6.229319	6.968691
Tubg2	2.321928	2.321928	2.321928	2.321928
Tubgcp2	7.061353	6.660558	7.093551	6.539566
Tubgcp3	6.130173	5.728831	6.081969	6.051057
Tubgcp4	7.045335	6.941817	4.94727	7.25226
Tubgcp5	6.117953	5.757757	5.733946	5.735427
Tubgcp6	2.321928	2.321928	2.321928	2.321928
Tuft1	7.61819	7.604272	7.879727	8.063865
Tulp1	2.321928	2.321928	2.321928	2.321928
Tulp2	2.321928	2.321928	2.321928	2.321928
Tulp3	2.321928	2.321928	2.321928	2.321928
Tusc2	7.642046	7.921738	7.642046	7.517172
Tut1	2.321928	2.321928	2.321928	2.646623
Tut4	8.334695	8.324117	9.003859	7.683567
Tut7	8.764174	8.797849	9.572748	9.037705
Tvp23b	10.164319	10.317598	9.747434	9.972844
Twf1	8.282654	7.442037	8.158889	8.169106
Twf2	3.613505	3.613505	3.613505	3.613505
Twist1	2.321928	2.321928	2.321928	2.321928
Twist2	2.321928	2.321928	2.321928	2.321928
Twnk	6.592556	6.72795	6.608975	6.684971
Twsg1	7.166462	7.039031	6.991457	7.039031
Txk	2.321928	2.321928	2.321928	2.321928
Txlna	4.600022	4.453782	4.482691	4.621556
Txlnb	2.321928	2.321928	2.321928	2.321928
Txn1	12.440105	12.251494	12.467663	12.742271
Txndc11	6.484501	6.478134	6.484501	6.814602
Txndc12	9.59514	9.597377	9.044798	9.659718
Txndc15	10.339632	10.382203	10.095756	10.253391
Txndc16	7.117	6.978991	6.963786	6.293186
Txndc17	10.566178	10.477654	10.499555	10.705117
Txndc2	2.321928	2.321928	2.321928	2.321928
Txndc5	9.635141	9.112006	8.075282	8.790743
Txndc8	2.321928	2.321928	2.321928	2.321928
Txndc9	5.630865	5.630865	5.630865	5.630865
Txnip	10.112068	10.55192	12.879944	11.027046
Txnl1	9.570626	9.630739	10.004705	9.746057
Txnl4a	4.614673	4.614673	5.097349	4.614673
Txnl4b	5.889406	6.563596	6.288022	5.685677
Txnrd1	2.492996	2.321928	2.321928	3.587332
Txnrd2	4.097933	4.093063	3.845202	4.522891
Txnrd3	6.240234	6.814361	7.007707	6.814361
Tyk2	4.963501	4.963501	4.963501	4.963501
Tymp	4.774213	4.774213	4.774213	5.605336
Tyms	2.321928	2.321928	2.321928	2.321928
Tyr	2.321928	2.321928	2.321928	2.321928
Tyro3	2.321928	2.321928	2.321928	2.321928
Tyrobp	5.064739	3.570916	6.8935	3.426385
Tyrp1	2.321928	2.321928	2.321928	2.321928
Tysnd1	7.573927	7.496649	6.962927	7.63352
Tyw1	2.321928	2.321928	2.321928	2.321928
Tyw3	5.154713	5.109063	2.679189	5.752522
Tyw5	5.828172	5.667346	6.952978	5.9482
U2surp	7.168435	7.089275	6.67861	7.089275
U90926	2.321928	2.321928	2.321928	2.321928
Uaca	7.070531	7.420105	6.818508	6.385895
Uap1	8.767616	8.478313	8.254186	8.548733
Uap1l1	3.145672	3.145672	3.014004	3.145672
Uba1	4.703956	4.703956	4.703956	4.703956
Uba2	9.528294	9.428835	9.592079	9.330503
Uba3	8.822599	8.40648	7.739159	8.755161
Uba5	6.835185	7.063772	7.410064	7.392085
Uba6	5.399483	5.785384	3.868984	5.051585
Uba7	2.321928	2.321928	2.321928	2.321928
Ubac1	8.931166	8.818705	8.460329	8.725406
Ubac2	7.079359	6.790405	7.265555	7.542296
Ubald1	3.796731	3.796731	3.796731	3.796731
Ubap1	7.810842	7.672824	8.307645	8.211611
Ubap2	7.153775	6.288133	5.783843	6.513574
Ubap2l	8.555959	8.48456	8.406118	8.587025
Ubash3a	2.321928	2.321928	2.321928	2.321928
Ubash3b	2.321928	2.321928	2.321928	2.321928
Ubc	13.31621	13.392223	13.790816	13.438665
Ubd	2.321928	2.321928	6.78756	2.321928
Ube2a	8.77636	8.43449	8.079595	8.576475
Ube2b	9.493364	9.561429	9.567677	9.774612
Ube2c	6.266432	3.716838	3.607637	2.73814
Ube2d1	8.048176	7.730258	8.639505	7.898019
Ube2d2b	2.321928	2.321928	2.321928	2.321928
Ube2e1	10.650655	10.523843	10.804762	10.947503
Ube2e3	10.092921	10.00632	10.279369	9.714397
Ube2g1	8.302363	8.245699	8.719936	8.245699
Ube2g2	6.721618	6.78337	7.364903	6.860568
Ube2h	7.782225	8.137305	7.957179	7.649724
Ube2i	2.321928	2.321928	2.49076	2.321928
Ube2j1	7.878684	7.575637	8.6901	7.874513
Ube2k	4.268728	4.268728	4.268728	4.280776
Ube2l3	8.951892	8.886661	8.383666	9.056498
Ube2l6	2.321928	2.321928	2.321928	2.321928
Ube2m	8.162883	7.929445	7.229578	7.505686
Ube2o	2.321928	2.321928	2.321928	2.321928
Ube2q1	7.129332	6.843424	7.069728	7.028681
Ube2q2	8.297392	8.102359	7.433151	7.672512
Ube2ql1	2.321928	2.321928	2.321928	2.321928
Ube2r2	6.957607	7.608338	7.039723	6.280702
Ube2t	2.321928	2.321928	2.321928	2.321928
Ube2z	6.633045	6.740893	6.737044	6.606264
Ube3a	6.318324	6.423016	5.033867	6.318324
Ube3b	8.950763	8.841687	8.577755	8.762484
Ube3c	6.870515	6.726227	6.654775	7.33561
Ube4a	4.086971	4.089779	4.089779	4.610297
Ube4b	8.233595	8.233595	7.906878	8.265571
Ubfd1	6.685106	6.562104	6.561092	6.562104
Ubiad1	8.022234	8.022234	7.524241	9.248928
Ubl4a	8.493219	8.455727	7.842297	8.493176
Ubl4b	2.321928	2.321928	2.321928	2.321928
Ubl7	8.72921	8.38329	7.696834	8.389812
Ublcp1	8.129797	7.960142	7.983577	8.476502
Ubn1	7.447569	7.800539	7.833609	7.800539
Ubn2	6.825889	7.462126	6.866197	6.522923
Ubox5	2.321928	2.321928	2.321928	2.321928
Ubp1	7.636724	7.53122	8.305531	7.585254
Ubqln1	9.836058	9.750685	9.807571	10.093402
Ubqln2	6.191118	6.191118	6.882735	6.185305
Ubqln3	2.321928	2.321928	2.321928	2.321928
Ubqln4	6.654535	6.718224	5.72667	6.516863
Ubqln5	2.321928	2.321928	2.321928	2.321928
Ubqlnl	2.321928	2.321928	2.321928	2.321928
Ubr1	6.420672	5.916678	6.010936	6.975185
Ubr2	7.269659	7.382162	7.469397	7.378087
Ubr3	9.208296	9.035148	9.05787	9.513376
Ubr4	7.410028	7.410028	7.482934	7.18002
Ubr5	9.928766	9.968607	9.928766	9.928766
Ubr7	4.887247	4.717841	6.062204	4.875328
Ubtd1	2.321928	2.321928	3.062618	2.321928
Ubtd2	7.071469	7.077916	7.610365	5.396679
Ubtf	5.503625	5.733812	5.287007	5.503625
Ubtfl1	2.321928	2.321928	2.321928	2.321928
Ubxn1	9.666577	9.937821	9.904223	9.704364
Ubxn10	2.321928	2.321928	2.321928	3.248777
Ubxn11	2.321928	2.321928	2.321928	2.321928
Ubxn2a	2.470408	2.470408	2.470408	3.908438
Ubxn2b	5.69745	5.291532	2.523498	5.419908
Ubxn4	7.694103	7.756633	7.91346	7.856321
Ubxn6	8.89037	9.166738	8.556324	8.886417
Ubxn7	5.941263	6.159341	5.993035	6.979992
Ubxn8	4.821827	4.336108	4.452944	4.576388
Uchl1	3.392478	3.403371	3.392478	3.381584
Uchl4	2.321928	2.321928	2.321928	2.321928
Uchl5	9.570454	9.631348	9.781776	9.414828
Uck2	2.321928	2.321928	2.321928	2.321928
Uckl1os	6.932212	6.722457	6.735446	7.001991
Ucma	2.321928	2.321928	2.321928	2.321928
Ucn	2.321928	2.321928	2.321928	2.321928
Ucn2	2.321928	2.321928	2.321928	2.321928
Ucn3	2.321928	2.321928	2.377149	2.321928
Ucp1	9.324643	8.253521	4.882977	4.882977
Ucp2	8.588314	8.242505	10.243552	8.665818
Ucp3	2.321928	2.321928	2.321928	2.321928
Uevld	2.958057	2.814811	3.014892	3.129721
Ufc1	9.738045	9.247576	9.027997	9.576824
Ufd1	7.700537	7.642516	8.433015	7.903321
Ufl1	7.579807	7.532333	7.684416	7.903702
Ufm1	6.283536	6.283536	5.965453	6.303668
Ufsp1	3.04179	2.853625	2.77581	2.931439
Ufsp2	8.968365	8.718345	8.623256	9.357133
Ugcg	2.321928	2.321928	3.251682	2.321928
Ugdh	10.738406	11.120465	10.745711	11.235749
Uggt1	7.42353	7.441985	7.42353	7.42353
Ugp2	9.687953	9.460971	9.442945	9.7787
Ugt1a6a	13.304928	13.092586	12.473496	12.74316
Ugt2a2	2.321928	2.321928	2.321928	2.321928
Ugt2a3	2.321928	2.321928	2.321928	2.321928
Ugt2b1	2.321928	2.321928	2.321928	2.321928
Ugt2b34	6.412322	5.638947	3.391899	4.28058
Ugt2b36	2.321928	2.321928	2.321928	2.321928
Ugt2b37	3.091476	2.321928	9.826151	10.574974
Ugt2b38	9.721467	9.062757	12.306865	13.377931
Ugt2b5	2.321928	2.321928	2.321928	2.321928
Ugt3a1	10.75017	10.763347	10.849999	11.94047
Ugt3a2	12.699457	12.748733	12.615888	13.198932
Ugt8a	6.306598	6.042164	7.896415	9.925388
Uhmk1	2.321928	2.321928	2.321928	2.840795
Uhrf1	2.321928	2.321928	2.321928	2.321928
Uhrf1bp1	7.497223	7.672287	7.497223	7.257871
Uhrf1bp1l	9.984016	10.141388	10.590742	10.160978
Uhrf2	2.321928	2.321928	2.321928	2.321928
Uimc1	8.04662	8.074419	8.592599	8.090494
Ulk1	5.447163	5.447163	7.285586	5.672269
Ulk2	6.805416	6.805858	6.240554	7.034213
Ulk3	9.429527	9.954808	9.377071	9.18529
Ulk4	2.321928	2.321928	2.321928	2.321928
Umod	13.513258	13.579997	13.394435	13.369279
Umodl1	2.321928	2.321928	2.321928	2.321928
Umps	2.954659	2.954659	2.954659	2.954659
Unc119	2.321928	2.321928	2.321928	2.321928
Unc119b	10.446167	10.432295	10.281336	10.547916
Unc13b	5.36315	5.888648	6.57048	5.375921
Unc13d	2.321928	2.321928	2.321928	2.321928
Unc45a	5.650482	5.650482	6.55872	5.650482
Unc45b	5.772013	6.214607	6.324801	5.604289
Unc50	8.570299	8.365324	8.735496	8.570299
Unc5a	2.321928	2.321928	2.321928	2.321928
Unc5b	2.321928	2.321928	2.321928	2.321928
Unc5cl	2.321928	2.321928	2.321928	2.321928
Unc93b1	5.740538	5.740538	6.466666	5.740538
Uncx	2.321928	2.321928	2.321928	2.321928
Ung	2.321928	2.321928	5.974392	2.321928
Unk	5.268862	5.272549	5.268862	5.265175
Uox	2.321928	2.321928	2.321928	2.321928
Upb1	10.772686	10.742098	10.365644	10.977619
Upf1	2.321928	2.321928	2.321928	2.321928
Upf2	8.359738	8.525436	8.450974	8.075174
Upf3a	6.764499	6.876556	6.771854	6.764499
Upf3b	7.605774	7.946999	8.15726	7.180229
Upk1a	2.321928	2.321928	2.321928	2.321928
Upk1b	2.541461	2.541461	3.393749	2.534753
Upk2	2.321928	2.321928	2.321928	2.321928
Upk3a	2.321928	2.321928	2.321928	2.321928
Upk3b	2.321928	2.321928	2.321928	2.321928
Upk3bl	2.321928	2.321928	2.321928	2.321928
Upp1	5.506464	5.362126	5.362126	4.590707
Upp2	2.321928	2.321928	2.321928	2.321928
Uqcc1	7.121799	7.121785	5.463577	7.531942
Uqcc2	9.903607	9.675366	8.524888	8.789946
Uqcc3	8.068863	8.512239	7.528375	8.216987
Uqcr10	11.845362	11.870747	11.355815	11.81917
Uqcrc1	11.835588	11.573933	11.222593	11.7517
Uqcrc2	12.515965	12.547623	12.271337	12.514356
Uqcrfs1	12.305312	12.128271	11.967149	12.338404
Uqcrh	12.550081	12.651797	12.18325	12.400638
Uqcrq	9.293767	9.293767	8.655011	9.293767
Urah	2.321928	2.321928	2.809934	2.55729
Urb1	2.321928	2.321928	2.321928	2.321928
Urb2	3.551936	4.028161	3.551936	3.551936
Urgcp	7.561613	7.548783	7.560052	7.56407
Uri1	7.626615	7.886059	8.627174	7.95869
Urm1	4.923303	4.923303	4.923818	4.923303
Uroc1	7.029375	7.353576	7.029375	7.01699
Urod	10.015951	10.130863	9.610429	9.785947
Uros	6.14866	6.198584	4.611663	6.121807
Usb1	5.613696	5.522479	5.351153	6.018486
Use1	9.588491	9.453709	9.345084	9.390845
Ush1c	7.633127	7.762551	7.275507	7.633127
Ush2a	2.321928	2.321928	2.321928	2.321928
Ushbp1	2.671754	2.671754	2.671754	2.724273
Uso1	9.287541	9.211939	9.351834	9.717506
Usp1	7.144881	7.089378	8.011613	7.29015
Usp10	8.807903	8.430245	7.612442	9.018294
Usp11	3.264338	3.264338	3.264338	3.264338
Usp12	2.588951	2.588951	2.426983	2.588951
Usp13	2.321928	2.321928	2.321928	2.321928
Usp14	8.059999	7.533501	7.576868	8.147617
Usp15	8.039069	7.539135	7.92338	8.746775
Usp16	8.346859	7.776114	7.970196	8.250604
Usp18	2.321928	2.321928	2.321928	2.321928
Usp19	7.536906	7.929008	7.543621	7.522799
Usp2	9.849023	9.125318	10.114488	8.167794
Usp20	2.651375	2.651375	2.651375	2.651375
Usp21	5.912069	5.5051	4.687512	5.5051
Usp22	5.349499	5.349499	6.129464	5.349499
Usp24	2.321928	2.321928	2.321928	2.321928
Usp25	7.793257	7.671514	7.307691	7.507191
Usp26	2.321928	2.321928	2.321928	2.321928
Usp27x	2.321928	2.321928	2.321928	2.321928
Usp28	2.321928	2.321928	2.321928	2.321928
Usp3	7.786835	7.924762	8.615024	7.815542
Usp30	3.726114	3.851749	3.961792	3.851749
Usp32	8.815641	8.829246	8.829246	8.829246
Usp33	8.974435	9.101925	8.968252	9.088008
Usp34	7.542315	6.79548	6.585197	7.705596
Usp36	2.321928	2.321928	2.321928	2.321928
Usp38	5.288905	5.286288	4.668089	5.316615
Usp39	8.236991	7.922359	8.750404	8.446003
Usp4	7.650528	7.986162	7.700312	7.740079
Usp40	4.709913	5.10239	4.536922	4.709913
Usp43	2.321928	2.321928	2.321928	2.321928
Usp45	6.230327	6.222143	6.082566	6.301541
Usp47	8.580298	8.588201	8.686385	8.700151
Usp48	6.035936	6.035936	6.035936	6.035936
Usp5	7.891982	7.845077	7.554226	7.845077
Usp50	2.321928	2.321928	2.321928	2.321928
Usp6nl	7.396024	7.325116	7.417171	7.477506
Usp7	2.321928	2.321928	2.321928	2.321928
Usp8	8.833697	8.220737	8.109076	9.514475
Usp9x	2.532688	2.321928	2.532688	3.097425
Usp9y	2.321928	2.321928	2.321928	2.321928
Uspl1	8.005566	8.200657	7.244289	7.563365
Utf1	2.321928	2.321928	2.321928	2.321928
Utp11	8.094183	8.000113	7.941431	8.398544
Utp14a	4.931651	5.191033	5.717681	4.95941
Utp15	4.605902	4.605902	5.242538	4.605902
Utp18	6.269845	6.103671	6.311131	6.488183
Utp20	8.536569	8.125413	8.011123	9.241703
Utp23	2.321928	2.321928	2.321928	2.321928
Utp25	2.321928	2.321928	2.321928	2.321928
Utp3	7.66949	7.764201	8.26376	7.61806
Utp4	8.427185	8.020456	8.513359	8.289869
Utp6	7.030652	6.957351	6.17169	7.070826
Utrn	2.321928	2.321928	2.321928	2.321928
Uts2	2.321928	2.321928	2.321928	2.321928
Uts2r	2.321928	2.321928	2.321928	2.321928
Uty	2.321928	3.097053	4.972599	4.751579
Uvrag	8.154134	7.884225	8.994265	8.196207
Uvssa	2.321928	2.321928	2.321928	2.321928
Uxs1	7.439376	7.312939	7.348337	7.178824
Vac14	3.908541	3.656997	3.648572	3.715973
Vamp1	2.321928	2.321928	2.321928	2.321928
Vamp2	3.814398	3.814398	3.814398	3.814398
Vamp3	9.098833	9.113028	9.222628	8.891098
Vamp4	7.749559	7.834668	7.339297	7.762536
Vamp5	3.132104	3.132104	3.132104	3.132104
Vamp8	11.298136	11.33575	11.091167	11.079396
Vangl1	5.645605	5.357727	6.192136	6.207565
Vangl2	2.321928	2.321928	2.321928	2.321928
Vapa	11.093799	11.149855	11.5598	11.075094
Vapb	3.367281	3.572267	3.367281	3.367281
Vars	2.321928	2.321928	2.321928	2.321928
Vars2	2.321928	2.321928	2.321928	2.321928
Vash2	2.321928	2.321928	2.321928	2.321928
Vasn	7.389924	7.555548	7.838748	6.85945
Vat1	2.523868	2.523868	4.360939	2.523868
Vat1l	2.321928	2.321928	2.321928	2.321928
Vav1	2.321928	2.321928	2.321928	2.321928
Vav2	5.814714	5.814714	5.814714	5.814714
Vav3	6.743023	6.529091	5.768484	5.768484
Vax1	2.321928	2.321928	2.321928	2.321928
Vax2	2.321928	2.321928	2.321928	2.321928
Vbp1	10.023352	10.025149	10.050415	10.033201
Vcam1	6.064753	3.7361	7.275556	3.374816
Vcan	2.321928	2.321928	2.321928	2.321928
Vcl	8.409264	8.341353	8.36012	8.3507
Vcpip1	7.203454	7.434397	7.231584	7.231584
Vdac1	12.972055	12.925789	12.948683	13.059212
Vdac2	12.484748	12.327963	12.439082	12.354645
Vdr	9.970238	10.382841	10.40293	10.043847
Vegfa	6.761345	6.753882	6.026927	7.033817
Vegfb	7.155524	6.944317	6.185547	6.944317
Vegfc	3.454984	3.454984	3.454984	3.47259
Vegfd	5.304045	5.179568	5.833311	5.304045
Veph1	3.378453	4.842272	2.330525	5.172745
Vezf1	8.487741	8.559388	8.78161	8.409406
Vezt	2.321928	2.321928	2.321928	2.321928
Vgf	2.321928	2.321928	2.321928	2.321928
Vgll1	2.321928	2.321928	2.321928	2.321928
Vgll2	2.321928	2.321928	2.321928	2.321928
Vgll4	2.321928	2.321928	2.570266	2.321928
Vhl	2.749132	2.749132	2.749132	2.749132
Vil1	9.313306	8.996734	9.252844	9.906382
Vill	6.455161	6.757126	6.756385	7.388364
Vim	9.867125	8.934764	9.465915	7.862741
Vip	2.321928	2.321928	2.321928	2.321928
Vipr1	2.321928	2.321928	2.321928	2.321928
Vipr2	2.321928	2.321928	2.321928	2.321928
Virma	6.14214	5.695967	3.972811	5.935596
Vit	2.321928	2.321928	2.321928	2.321928
Vldlr	9.997016	10.218149	9.250663	10.009924
Vmac	4.947174	5.196971	4.85662	4.698492
Vmn1r13	2.321928	2.321928	2.321928	2.321928
Vmn1r172	2.321928	2.321928	2.321928	2.321928
Vmn1r42	2.321928	2.321928	2.321928	2.321928
Vmn1r43	2.321928	2.321928	2.321928	2.321928
Vmn1r44	2.321928	2.321928	2.321928	2.321928
Vmn1r45	2.321928	2.321928	2.321928	2.321928
Vmn1r46	2.321928	2.321928	2.321928	2.321928
Vmn1r47	2.321928	2.321928	2.321928	2.321928
Vmn1r51	2.321928	2.321928	2.321928	2.321928
Vmn1r53	2.321928	2.321928	2.321928	2.321928
Vmn1r54	2.321928	2.321928	2.321928	2.321928
Vmn1r63	2.321928	2.321928	2.321928	2.321928
Vmn1r65	2.321928	2.321928	2.321928	2.321928
Vmn2r-ps54	2.321928	2.321928	2.321928	2.321928
Vmn2r10	2.321928	2.321928	2.321928	2.321928
Vmn2r88	2.321928	2.321928	2.321928	2.321928
Vmp1	9.208945	8.820435	9.237078	9.878727
Vnn1	9.467338	9.340021	9.741724	10.310581
Vnn3	2.321928	2.321928	2.321928	2.321928
Vpreb1	2.321928	2.321928	2.321928	2.321928
Vpreb3	2.321928	2.321928	2.321928	2.321928
Vps11	6.87173	6.971043	7.685097	6.937165
Vps13a	2.321928	2.321928	2.321928	2.321928
Vps13b	2.321928	2.321928	2.321928	2.321928
Vps13d	8.742059	8.829315	9.126772	8.98249
Vps16	4.854603	4.361415	5.121767	4.265715
Vps18	3.901433	3.901433	3.901433	3.901433
Vps26a	9.673216	9.442567	9.676979	9.953309
Vps26b	6.011422	5.995194	6.271279	6.488194
Vps26c	8.471515	8.518881	7.970483	8.730608
Vps29	11.053563	10.669392	10.558379	11.433562
Vps33a	5.255151	5.243701	5.211464	5.495659
Vps33b	2.321928	2.321928	2.321928	2.321928
Vps35	8.333668	7.104304	7.471518	9.532348
Vps35l	3.217668	3.217668	3.217668	3.217668
Vps36	7.923702	7.876511	7.832845	7.909525
Vps37a	4.362892	4.163506	4.066179	4.713359
Vps37b	4.601736	4.401005	5.948718	4.601736
Vps37c	6.833447	6.88761	7.249947	6.087949
Vps37d	3.104389	4.868743	6.77896	4.868743
Vps39	2.615055	2.615055	2.615055	2.615055
Vps41	8.782103	9.011347	8.911428	9.225176
Vps45	3.659374	3.964615	3.964615	4.046096
Vps4a	8.23273	8.266134	8.465156	8.25691
Vps4b	10.582745	10.770029	10.445201	10.881381
Vps50	6.67152	6.238388	6.305606	7.248218
Vps51	3.882152	3.882152	3.882152	3.882152
Vps52	6.709403	6.710234	6.708571	6.709403
Vps53	6.050547	6.050547	6.040348	6.150517
Vps54	8.543887	8.690093	7.707597	8.580627
Vps72	7.257107	7.201652	7.413034	7.423288
Vps8	5.352727	5.352727	5.236177	6.239419
Vps9d1	4.268404	4.268404	4.268404	4.312506
Vrk1	2.321928	2.321928	2.321928	2.321928
Vrk2	2.321928	2.321928	2.321928	2.321928
Vrk3	9.262727	9.305867	8.638041	9.504571
Vrtn	2.321928	2.321928	2.321928	2.321928
Vsig2	2.321928	2.321928	2.321928	2.321928
Vsig4	2.321928	2.321928	2.321928	2.321928
Vsig8	2.321928	2.321928	2.321928	2.321928
Vsir	2.321928	2.321928	3.679515	2.321928
Vsnl1	2.321928	2.321928	2.321928	2.321928
Vstm2a	2.921089	2.921089	2.921089	2.921089
Vstm2b	2.321928	2.321928	2.321928	2.321928
Vstm2l	4.831577	5.547253	5.861815	5.508635
Vstm4	6.028829	5.782115	7.106255	5.726404
Vstm5	2.321928	3.511349	2.321928	2.321928
Vsx1	2.321928	2.321928	2.321928	2.321928
Vsx2	2.321928	2.321928	2.817196	2.321928
Vta1	8.848487	8.82083	9.073462	9.368297
Vtcn1	2.321928	2.321928	2.321928	2.321928
Vti1a	6.651421	6.509334	6.834673	6.951427
Vti1b	10.57682	10.689402	10.036308	10.292178
Vtn	2.321928	2.321928	2.321928	2.321928
Vwa1	2.321928	2.321928	2.321928	2.321928
Vwa2	3.94985	4.494285	3.931909	3.276871
Vwa3a	2.321928	2.321928	2.321928	2.321928
Vwa5a	7.611693	6.905182	6.77721	6.9577
Vwa5b2	2.321928	2.321928	2.321928	2.321928
Vwa7	2.321928	2.321928	2.321928	2.321928
Vwa8	7.582763	7.676844	7.676844	7.721529
Vwc2	2.321928	2.321928	2.321928	2.321928
Vwc2l	2.321928	2.321928	2.321928	2.321928
Vwce	5.042251	5.042251	4.026804	5.070378
Vwf	2.321928	2.321928	2.321928	2.321928
Vxn	2.321928	2.321928	2.321928	2.321928
Wap	2.321928	2.321928	2.321928	2.321928
Wapl	8.186935	8.395381	8.439363	8.560078
Wars	5.323666	5.323666	5.323666	5.823183
Wars2	2.499387	2.499387	2.499387	2.499387
Was	2.321928	2.321928	2.321928	2.321928
Wasf1	4.435414	4.435414	4.435414	4.435414
Wasf2	6.826467	6.891051	7.580461	6.779189
Wasf3	2.321928	2.321928	2.321928	2.321928
Washc1	4.630805	4.643199	5.129219	4.630805
Washc2	7.37759	7.250371	7.857819	7.477042
Washc3	8.67218	8.702325	8.503769	8.875244
Washc4	5.667773	5.673534	5.665853	7.422578
Washc5	10.182109	10.249554	10.401643	10.46261
Wasl	7.474366	7.436488	7.756145	7.474366
Wbp1	8.456017	8.244738	7.738019	8.730321
Wbp11	7.764834	7.761878	8.279906	7.69706
Wbp1l	8.107513	7.788547	8.665133	7.970389
Wbp2	9.758997	9.379997	9.314875	9.252562
Wbp2nl	2.321928	2.321928	2.321928	2.321928
Wbp4	6.865668	6.900569	7.763167	6.776877
Wbscr25	2.321928	2.321928	2.321928	2.321928
Wdcp	2.321928	2.321928	2.321928	2.321928
Wdfy1	7.448639	6.995861	7.325638	8.112914
Wdfy3	2.321928	2.321928	2.321928	2.321928
Wdfy4	2.321928	2.321928	2.321928	2.321928
Wdpcp	2.611337	2.70982	2.70982	2.808303
Wdr1	8.493723	8.253738	8.121921	8.253738
Wdr12	2.321928	2.321928	2.321928	2.321928
Wdr13	5.93509	5.93509	5.797606	5.93509
Wdr17	2.321928	2.321928	2.321928	2.321928
Wdr18	4.039765	4.039765	3.43474	4.180461
Wdr19	6.606495	7.449129	7.633904	7.245067
Wdr20	7.533551	7.80533	6.912757	7.891564
Wdr20rt	2.321928	2.321928	2.321928	2.321928
Wdr24	3.762694	3.778975	3.778975	4.055627
Wdr25	2.321928	2.321928	2.321928	2.321928
Wdr26	10.57047	10.712173	11.487184	10.43388
Wdr27	2.321928	2.321928	2.321928	2.321928
Wdr3	7.47096	7.485868	7.888187	7.257324
Wdr31	4.099749	4.005076	4.005076	4.005076
Wdr33	2.321928	2.321928	2.321928	2.321928
Wdr35	5.167954	5.090549	4.603314	5.09717
Wdr36	6.243272	6.243272	6.828931	6.243272
Wdr37	4.233606	4.233606	4.233606	4.233606
Wdr38	2.321928	2.321928	2.321928	2.321928
Wdr4	2.321928	2.321928	2.321928	2.321928
Wdr41	2.321928	2.321928	2.321928	2.706232
Wdr43	6.955463	7.283832	8.420228	7.665438
Wdr44	2.321928	2.321928	2.321928	2.321928
Wdr45	8.406856	8.592992	8.614432	8.436763
Wdr45b	9.932123	9.934775	10.449197	9.857108
Wdr46	6.332567	5.852565	6.331877	6.596999
Wdr47	2.321928	2.321928	2.321928	2.321928
Wdr48	7.10424	7.111529	6.10899	7.214217
Wdr5	6.158055	6.242231	6.516153	5.97267
Wdr53	2.321928	2.321928	2.321928	2.321928
Wdr54	2.321928	2.321928	2.321928	2.321928
Wdr55	6.804927	6.806097	6.466742	7.265429
Wdr59	3.579468	3.579468	3.536368	3.622568
Wdr5b	2.321928	2.321928	2.321928	2.321928
Wdr6	8.229275	8.337019	8.282531	8.285552
Wdr61	10.427338	10.589767	10.475462	10.698156
Wdr62	2.321928	2.321928	2.321928	2.321928
Wdr64	2.321928	2.321928	2.321928	2.321928
Wdr66	2.321928	2.321928	2.321928	2.321928
Wdr70	3.334276	3.591821	4.245749	3.591821
Wdr73	5.277994	5.329401	5.207066	5.988204
Wdr74	7.480047	7.474028	7.688482	7.955545
Wdr75	6.779172	6.742289	6.712306	6.742289
Wdr76	2.321928	2.321928	2.321928	2.321928
Wdr77	6.131328	6.131328	5.579142	6.131328
Wdr81	6.206497	6.985204	7.612937	7.369677
Wdr82	7.91231	7.91231	7.91231	7.91231
Wdr83	3.720352	3.720352	3.720352	3.720352
Wdr83os	8.822984	8.707392	8.436369	8.566565
Wdr86	2.321928	2.321928	2.321928	2.321928
Wdr89	2.321928	2.321928	2.321928	3.648395
Wdr90	2.332361	2.332361	2.492853	2.488861
Wdr91	4.1565	4.1565	4.904508	4.1565
Wdr95	2.321928	2.321928	2.321928	2.321928
Wdsub1	6.387429	6.365072	6.350819	5.973226
Wdtc1	2.321928	2.321928	2.321928	2.321928
Wdyhv1	2.321928	2.321928	2.321928	2.321928
Wee1	3.977784	3.859049	5.137313	3.740086
Wee2	2.321928	2.321928	2.321928	2.321928
Wfdc1	2.321928	2.321928	2.321928	2.321928
